title,datetime,link,media,sentiment
"Advanced Micro, Bethesda Partner to Better Gaming Experience",2017-03-02 00:00:00,https://news.google.com/articles/CBMiXGh0dHBzOi8vdWsubmV3cy55YWhvby5jb20vZmluYW5jZS9uZXdzL2FkdmFuY2VkLW1pY3JvLWJldGhlc2RhLXBhcnRuZXItYmV0dGVyLTE1MDYwMzU5NC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News UK, positive
Don't Let This New Windows Tech Support Scam Fool You,2017-03-03 00:00:00,https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbGVlbWF0aGV3cy8yMDE3LzAzLzAzL2RvbnQtbGV0LXRoaXMtbmV3LXdpbmRvd3MtdGVjaC1zdXBwb3J0LXNjYW0tZm9vbC15b3Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, negative
Bill Gates' Wife Talks About Dating The Microsoft Founder,2017-03-04 00:00:00,https://news.google.com/articles/CBMiRGh0dHBzOi8vZm9ydHVuZS5jb20vMjAxNy8wMy8wNS9tZWxpbmRhLWdhdGVzLXJlbGF0aW9uc2hpcC13aXRoLWJpbGwv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Fortune, neutral
AAA Credit Rating Stocks in Focus: Microsoft,2017-03-06 00:00:00,https://news.google.com/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hYWEtY3JlZGl0LXJhdGluZy1zdG9ja3MtZm9jdXMtMjIzMjMyNjU2Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
"Google Adds Cloud Customers, Nabbing Verizon From Microsoft",2017-03-07 00:00:00,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE3LTAzLTA4L2dvb2dsZS1hZGRzLW1vcmUtY2xvdWQtY3VzdG9tZXJzLW5hYmJpbmctdmVyaXpvbi1mcm9tLW1pY3Jvc29mdNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, positive
"Microsoft close to signing 9 year lease with Prestige Group for 600,000 square feet office in Bengaluru",2017-03-07 00:00:00,https://news.google.com/articles/CBMiuQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvbWljcm9zb2Z0LWNsb3NlLXRvLXNpZ25pbmctOS15ZWFyLWxlYXNlLXdpdGgtcHJlc3RpZ2UtZ3JvdXAtZm9yLTYwMDAwMC1zcXVhcmUtZmVldC1vZmZpY2UtaW4tYmVuZ2FsdXJ1L2FydGljbGVzaG93LzU3NTA4OTY5LmNtc9IBvQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9jb21wYW55L2NvcnBvcmF0ZS10cmVuZHMvbWljcm9zb2Z0LWNsb3NlLXRvLXNpZ25pbmctOS15ZWFyLWxlYXNlLXdpdGgtcHJlc3RpZ2UtZ3JvdXAtZm9yLTYwMDAwMC1zcXVhcmUtZmVldC1vZmZpY2UtaW4tYmVuZ2FsdXJ1L2FtcF9hcnRpY2xlc2hvdy81NzUwODk2OS5jbXM?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, positive
The End Of Wintel: How The Most Powerful Alliance In Tech History Is Falling Apart,2017-03-09 00:00:00,https://news.google.com/articles/CBMiTGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYWFyb250aWxsZXkvMjAxNy8wMy8xMC9taWNyb3NvZnQtaW50ZWwtZGl2b3JjZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, negative
Google goes after Slack with revamped Hangouts,2017-03-10 00:00:00,https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90ZWNoL2NvbHVtbmlzdC9iYWlnLzIwMTcvMDMvMTAvZ29vZ2xlLWdvZXMtYWZ0ZXItc2xhY2stcmV2YW1wZWQtaGFuZ291dHMvOTkwMDY3MTAv0gEA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY, neutral
Miscue Calls Attention to Amazon's Dominance in Cloud Computing (Published 2017),2017-03-11 00:00:00,https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDMvMTIvYnVzaW5lc3MvYW1hem9uLXdlYi1zZXJ2aWNlcy1vdXRhZ2UtY2xvdWQtY29tcHV0aW5nLXRlY2hub2xvZ3kuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
History of Apple in photos,2017-03-11 00:00:00,https://news.google.com/articles/CBMiQWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaGlzdG9yeS1vZi1hcHBsZS1pbi1waG90b3MtMjAxNy0z0gFFaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9oaXN0b3J5LW9mLWFwcGxlLWluLXBob3Rvcy0yMDE3LTM_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
Microsoft HoloLens in the real word: the companies using the headset,2017-03-12 00:00:00,https://news.google.com/articles/CBMiQGh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9pbmR1c3RyaWVzLXVzaW5nLW1pY3Jvc29mdC1ob2xvbGVucy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
Now We Know Why Microsoft Bought LinkedIn,2017-03-13 00:00:00,https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDE3LzAzL25vdy13ZS1rbm93LXdoeS1taWNyb3NvZnQtYm91Z2h0LWxpbmtlZGluL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
LinkedIn Co-founder Reid Hoffman Just Joined Microsoft's Board,2017-03-13 00:00:00,https://news.google.com/articles/CBMiP2h0dHBzOi8vZm9ydHVuZS5jb20vMjAxNy8wMy8xNC9saW5rZWRpbi1yZWlkLWhvZmZtYW4tbWljcm9zb2Z0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Fortune, neutral
"Battle of Dividends: Apple, Inc. vs Microsoft",2017-03-13 00:00:00,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDE3LzAzLzE0L2JhdHRsZS1vZi1kaXZpZGVuZHMtYXBwbGUtaW5jLXZzLW1pY3Jvc29mdC5hc3B40gEA?hl=en-US&gl=US&ceid=US%3Aen,The Motley Fool, neutral
Microsoft Ends Windows Vista Support in April,2017-03-15 00:00:00,https://news.google.com/articles/CBMiN2h0dHBzOi8vZm9ydHVuZS5jb20vMjAxNy8wMy8xNi93aW5kb3dzLXZpc3RhLW1pY3Jvc29mdC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Fortune, neutral
Microsoft Surface Studio: REVIEW,2017-03-18 00:00:00,https://news.google.com/articles/CBMiRmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWljcm9zb2Z0LXN1cmZhY2Utc3R1ZGlvLXJldmlldy0yMDE3LTPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
"Trunomi Simplifies Customer Consent, Data Rights Processes For Businesses - Microsoft (NASDAQ:MSFT), Fox",2017-03-23 00:00:00,https://news.google.com/articles/CBMiKGh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9hcnRpY2xlLzkyMDM0MjTSASxodHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvOTIwMzQyNA?hl=en-US&gl=US&ceid=US%3Aen,Benzinga, neutral
"Pamela Edstrom, Who Helped Shape Microsoft's Public Image, Dies at 71 (Published 2017)",2017-03-30 00:00:00,https://news.google.com/articles/CBMiUmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDMvMzEvYnVzaW5lc3Mvb2JpdHVhcnktcGFtZWxhLWVkc3Ryb20tbWljcm9zb2Z0Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
Death of the Smartphone and What Comes After,2017-04-01 00:00:00,https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZGVhdGgtb2YtdGhlLXNtYXJ0cGhvbmUtYW5kLXdoYXQtY29tZXMtYWZ0ZXItMjAxNy0z0gEA?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
"Flipkart raises $1.4 billion from Tencent, eBay and Microsoft, acquires eBay India",2017-04-11 00:00:00,https://news.google.com/articles/CBMikAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vc21hbGwtYml6L21vbmV5L2ZsaXBrYXJ0LXJhaXNlcy0xLTQtYmxuLWZyb20tdGVuY2VudC1lYmF5LWFuZC1taWNyb3NvZnQtYWNxdWlyZXMtZWJheS1pbmRpYS9hcnRpY2xlc2hvdy81ODEwODAxOC5jbXPSAZQBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL3NtYWxsLWJpei9tb25leS9mbGlwa2FydC1yYWlzZXMtMS00LWJsbi1mcm9tLXRlbmNlbnQtZWJheS1hbmQtbWljcm9zb2Z0LWFjcXVpcmVzLWViYXktaW5kaWEvYW1wX2FydGljbGVzaG93LzU4MTA4MDE4LmNtcw?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, positive
"Slack, an Upstart in Messaging, Now Faces Giant Tech Rivals (Published 2017)",2017-04-15 00:00:00,https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDQvMTYvdGVjaG5vbG9neS9zbGFjay1lbXBsb3llZS1tZXNzYWdpbmctd29ya3BsYWNlLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, negative
Steve Ballmer Serves Up a Fascinating Data Trove (Published 2017),2017-04-16 00:00:00,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDQvMTcvYnVzaW5lc3MvZGVhbGJvb2svc3RldmUtYmFsbG1lci1zZXJ2ZXMtdXAtYS1mYXNjaW5hdGluZy1kYXRhLXRyb3ZlLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
Microsoft acquires Charles Simonyi's company Intentional Software - Puget Sound Business Journal,2017-04-17 00:00:00,https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9zZWF0dGxlL25ld3MvMjAxNy8wNC8xOC9taWNyb3NvZnQtYWNxdWlyZXMtY2hhcmxlcy1zaW1vbnlpLXMtY29tcGFueS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Business Journals, positive
Government data on Cloud must be stored in India: Ministry of Electronics and IT,2017-04-21 00:00:00,https://news.google.com/articles/CBMikgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC9pbnRlcm5ldC9nb3Zlcm5tZW50LWRhdGEtb24tY2xvdWQtbXVzdC1iZS1zdG9yZWQtaW4taW5kaWEtbWluaXN0cnktb2YtZWxlY3Ryb25pY3MtYW5kLWl0L2FydGljbGVzaG93LzU4Mjg4MDE0LmNtc9IBlgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC9pbnRlcm5ldC9nb3Zlcm5tZW50LWRhdGEtb24tY2xvdWQtbXVzdC1iZS1zdG9yZWQtaW4taW5kaWEtbWluaXN0cnktb2YtZWxlY3Ryb25pY3MtYW5kLWl0L2FtcF9hcnRpY2xlc2hvdy81ODI4ODAxNC5jbXM?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, neutral
Why antitrust should not be used against tech 'monopolies',2017-04-22 00:00:00,https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTcvMDQvMjMvd2h5LWFudGl0cnVzdC1zaG91bGQtbm90LWJlLXVzZWQtYWdhaW5zdC10ZWNoLW1vbm9wb2xpZXMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
"At Microsoft India, caregivers to get four weeks of paid leave",2017-04-22 00:00:00,https://news.google.com/articles/CBMid2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9qb2JzL2F0LW1pY3Jvc29mdC1pbmRpYS1jYXJlZ2l2ZXJzLXRvLWdldC1mb3VyLXdlZWtzLW9mLXBhaWQtbGVhdmUvYXJ0aWNsZXNob3cvNTgzMDYyNTAuY21z0gF7aHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL2pvYnMvYXQtbWljcm9zb2Z0LWluZGlhLWNhcmVnaXZlcnMtdG8tZ2V0LWZvdXItd2Vla3Mtb2YtcGFpZC1sZWF2ZS9hbXBfYXJ0aWNsZXNob3cvNTgzMDYyNTAuY21z?hl=en-US&gl=US&ceid=US%3Aen,The Economic Times, neutral
Microsoft CEO says these 2 qualities help a company succeed,2017-04-23 00:00:00,https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTcvMDQvMjQvbWljcm9zb2Z0LWNlby1zYXR5YS1uYWRlbGxhLXNheXMtMi1xdWFsaXRpZXMtaGVscC1hLWNvbXBhbnktc3VjY2VlZC5odG1s0gFsaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMTcvMDQvMjQvbWljcm9zb2Z0LWNlby1zYXR5YS1uYWRlbGxhLXNheXMtMi1xdWFsaXRpZXMtaGVscC1hLWNvbXBhbnktc3VjY2VlZC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
Hackers exploited Word flaw for months while Microsoft investigated,2017-04-25 00:00:00,https://news.google.com/articles/CBMiSmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaGFja2Vycy1taWNyb3NvZnQtd29yZC1mbGF3LXJldXRlcnMtMjAxNy000gFOaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9oYWNrZXJzLW1pY3Jvc29mdC13b3JkLWZsYXctcmV1dGVycy0yMDE3LTQ_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, negative
Joe Do Joins PSIGEN From Microsoft as Director of Global Products & Services,2017-04-25 00:00:00,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDE3MDQyNTAwNjExNS9lbi9Kb2UtRG8tSm9pbnMtUFNJR0VOLUZyb20tTWljcm9zb2Z0LWFzLURpcmVjdG9yLW9mLUdsb2JhbC1Qcm9kdWN0cy1TZXJ2aWNlc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Business Wire, neutral
Hackers used Microsoft Word bug 'for months',2017-04-26 00:00:00,https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTM5NzMyNDkw0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktMzk3MzI0OTAuYW1w?hl=en-US&gl=US&ceid=US%3Aen,BBC.com, neutral
Microsoft Explains Why It's Not Making Xbox Games Like 'Breath of the Wild' Or 'Horizon Zero Dawn',2017-04-28 00:00:00,https://news.google.com/articles/CBMikQFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2luc2VydGNvaW4vMjAxNy8wNC8yOS9taWNyb3NvZnQtZXhwbGFpbnMtd2h5LWl0cy1ub3QtbWFraW5nLXhib3gtZ2FtZXMtbGlrZS1icmVhdGgtb2YtdGhlLXdpbGQtb3ItaG9yaXpvbi16ZXJvLWRhd24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
These are the 5 U.S. companies with the biggest overseas cash piles,2017-04-29 00:00:00,https://news.google.com/articles/CBMibmh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS90aGVzZS1hcmUtdGhlLTUtdXMtY29tcGFuaWVzLXdpdGgtdGhlLWJpZ2dlc3Qtb3ZlcnNlYXMtY2FzaC1waWxlcy0yMDE3LTA0LTI20gFyaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS90aGVzZS1hcmUtdGhlLTUtdXMtY29tcGFuaWVzLXdpdGgtdGhlLWJpZ2dlc3Qtb3ZlcnNlYXMtY2FzaC1waWxlcy0yMDE3LTA0LTI2?hl=en-US&gl=US&ceid=US%3Aen,MarketWatch, neutral
Appreciate Your Administrative Professionals Every Day,2017-04-29 00:00:00,https://news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9mZWF0dXJlcy9hcHByZWNpYXRlLXlvdXItYWRtaW5pc3RyYXRpdmUtcHJvZmVzc2lvbmFscy1ldmVyeS1kYXnSAV9odHRwczovL3d3dy5mb3hidXNpbmVzcy5jb20vZmVhdHVyZXMvYXBwcmVjaWF0ZS15b3VyLWFkbWluaXN0cmF0aXZlLXByb2Zlc3Npb25hbHMtZXZlcnktZGF5LmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Fox Business, neutral
Microsoft creates its first city typeface for Dubai,2017-04-30 00:00:00,https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDE3L21heS8wMS9taWNyb3NvZnQtY3JlYXRlcy1maXJzdC1jaXR5LXR5cGVmYWNlLWZvci1kdWJhadIBXWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDE3L21heS8wMS9taWNyb3NvZnQtY3JlYXRlcy1maXJzdC1jaXR5LXR5cGVmYWNlLWZvci1kdWJhaQ?hl=en-US&gl=US&ceid=US%3Aen,The Guardian, neutral
Dubai just became the first city in the world to have its own official font for Microsoft Office,2017-04-30 00:00:00,https://news.google.com/articles/CBMidWh0dHBzOi8vcXouY29tLzk3MjQwMS9kdWJhaS1qdXN0LWJlY2FtZS10aGUtZmlyc3QtY2l0eS1pbi10aGUtd29ybGQtdG8taGF2ZS1pdHMtb3duLW9mZmljaWFsLWZvbnQtaW4tbWljcm9zb2Z0LW9mZmljZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Quartz, neutral
"Knightscope: the robotics startup that does security for Microsoft, Uber",2017-05-04 00:00:00,https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20va25pZ2h0c2NvcGUtc2VjdXJpdHktcm9ib3RzLW1pY3Jvc29mdC11YmVyLTIwMTctNdIBVWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20va25pZ2h0c2NvcGUtc2VjdXJpdHktcm9ib3RzLW1pY3Jvc29mdC11YmVyLTIwMTctNT9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
Microsoft Surface Laptop: A Game Changer? I Asked Around,2017-05-06 00:00:00,https://news.google.com/articles/CBMibmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYnJvb2tlY3JvdGhlcnMvMjAxNy8wNS8wNy9taWNyb3NvZnQtc3VyZmFjZS1sYXB0b3AtYS1nYW1lLWNoYW5nZXItaS1hc2tlZC1hcm91bmQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
How Microsoft Has Changed in the Last 3 Years,2017-05-08 00:00:00,https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDE3LzA1LzA5L2hvdy1taWNyb3NvZnQtaGFzLWNoYW5nZWQtaW4tdGhlLWxhc3QtMy15ZWFycy5hc3B40gEA?hl=en-US&gl=US&ceid=US%3Aen,The Motley Fool, neutral
Tech’s Frightful Five: They’ve Got Us,2017-05-09 00:00:00,https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDUvMTAvdGVjaG5vbG9neS90ZWNocy1mcmlnaHRmdWwtZml2ZS10aGV5dmUtZ290LXVzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, negative
Microsoft Build 2017: 5 Most Important Announcements | TIME,2017-05-10 00:00:00,https://news.google.com/articles/CBMiP2h0dHBzOi8vdGltZS5jb20vNDc3NjA3NS9taWNyb3NvZnQtYnVpbGQta2V5bm90ZS1hbm5vdW5jZW1lbnRzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,TIME, neutral
Microsoft Just Took A Swipe At NSA Over The WannaCry Ransomware Nightmare,2017-05-13 00:00:00,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdGhvbWFzYnJld3N0ZXIvMjAxNy8wNS8xNC9taWNyb3NvZnQtanVzdC10b29rLWEtc3dpcGUtYXQtbnNhLW92ZXItd2FubmFjcnktcmFuc29td2FyZS1uaWdodG1hcmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Ransomware attack still looms in Australia as Government warns WannaCry threat not over,2017-05-13 00:00:00,https://news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDE3LTA1LTE1L3JhbnNvbXdhcmUtYXR0YWNrLXRvLWhpdC12aWN0aW1zLWluLWF1c3RyYWxpYS1nb3Zlcm5tZW50LXNheXMvODUyNjM0NtIBAA?hl=en-US&gl=US&ceid=US%3Aen,ABC News, negative
"In Ransomware Attack, Where Does Microsoft's Responsibility Lie? (Published 2017)",2017-05-14 00:00:00,https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDUvMTUvdGVjaG5vbG9neS9jeWJlcmF0dGFjay1taWNyb3NvZnQtc29mdHdhcmUtcmVzcG9uc2liaWxpdHkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
How to protect your computer against the ransomware attack,2017-05-14 00:00:00,https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMTcvbWF5LzE1L3dpbmRvd3MteHAtcGF0Y2gtd2FubmFjcnktcmFuc29td2FyZS13ZWNyeS13YW5hY3J5cHQwctIBaWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMTcvbWF5LzE1L3dpbmRvd3MteHAtcGF0Y2gtd2FubmFjcnktcmFuc29td2FyZS13ZWNyeS13YW5hY3J5cHQwcg?hl=en-US&gl=US&ceid=US%3Aen,The Guardian, neutral
Snow Software Reveals Complete Visibility into Microsoft Office 365 Usage and Cost,2017-05-15 00:00:00,https://news.google.com/articles/CBMiiwFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDE3MDUxNjAwNTE1NS9lbi9Tbm93LVNvZnR3YXJlLVJldmVhbHMtQ29tcGxldGUtVmlzaWJpbGl0eS1pbnRvLU1pY3Jvc29mdC1PZmZpY2UtMzY1LVVzYWdlLWFuZC1Db3N00gEA?hl=en-US&gl=US&ceid=US%3Aen,Business Wire, neutral
"Free alternatives to Microsoft Word, Photoshop, and more",2017-05-18 00:00:00,https://news.google.com/articles/CBMif2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90ZWNoL2NvbHVtbmlzdC9rb21hbmRvLzIwMTcvMDUvMTkvZnJlZS1hbHRlcm5hdGl2ZXMtbWljcm9zb2Z0LXdvcmQtcGhvdG9zaG9wLWFuZC1tb3JlLzEwMTgzNzY0NC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY, neutral
Install Office 2016 Professional Key at Lowest Price Using Key Licensing Program,2017-05-19 00:00:00,https://news.google.com/articles/CBMiUmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9pbnN0YWxsLW9mZmljZS0yMDE2LXByb2Zlc3Npb25hbC1rZXktMTI0NjAwNzg2Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
Microsoft Surface Laptop: Hands-On Review,2017-05-20 00:00:00,https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYnJvb2tlY3JvdGhlcnMvMjAxNy8wNS8yMC9taWNyb3NvZnQtc3VyZmFjZS1sYXB0b3AtaGFuZHMtb24tcmV2aWV3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Inside Google's Fight To Keep The US Government Out Of Gmail Inboxes,2017-05-20 00:00:00,https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdGhvbWFzYnJld3N0ZXIvMjAxNy8wNS8yMS9nb29nbGUtZXBpYy1jb3VydC1maWdodC13aXRoLXVzLWdvdmVybm1lbnQtb3Zlci1nbWFpbC1wcml2YWN5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
How to Make It Known There's a Problem With an App (Published 2017),2017-05-21 00:00:00,https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDUvMjIvdGVjaG5vbG9neS9wZXJzb25hbHRlY2gvaG93LXRvLW1ha2UtaXQta25vd24tdGhlcmVzLWEtcHJvYmxlbS13aXRoLWFuLWFwcC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
Microsoft Debuts Windows 10 China Government Edition,2017-05-22 00:00:00,https://news.google.com/articles/CBMiN2h0dHBzOi8vZm9ydHVuZS5jb20vMjAxNy8wNS8yMy9taWNyb3NvZnQtd2luZG93cy1jaGluYS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Fortune, neutral
"How Apple, Google, Facebook, Amazon, Microsoft make money: CHART",2017-05-26 00:00:00,https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaG93LWdvb2dsZS1hcHBsZS1mYWNlYm9vay1hbWF6b24tbWljcm9zb2Z0LW1ha2UtbW9uZXktY2hhcnQtMjAxNy010gFmaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9ob3ctZ29vZ2xlLWFwcGxlLWZhY2Vib29rLWFtYXpvbi1taWNyb3NvZnQtbWFrZS1tb25leS1jaGFydC0yMDE3LTU_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
Genuine Office 2016 Product Key at Lowest Price Using Volume License Program,2017-05-26 00:00:00,https://news.google.com/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9nZW51aW5lLW9mZmljZS0yMDE2LXByb2R1Y3Qta2V5LTEyMzYwMDQ2OS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
New Microsoft Surface Pro 2017 Hands-On Review: Killer Keyboard Comes With Questions,2017-05-27 00:00:00,https://news.google.com/articles/CBMiiwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2Jyb29rZWNyb3RoZXJzLzIwMTcvMDUvMjcvbmV3LW1pY3Jvc29mdC1zdXJmYWNlLXByby0yMDE3LWhhbmRzLW9uLXJldmlldy1raWxsZXIta2V5Ym9hcmQtY29tZXMtd2l0aC1xdWVzdGlvbnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
